Date,Bitcoin High,Ethereum High,Dogecoin High,Cardano High
2018-08-07,6746.85009765625,380.6709899902344,0.002669000066816807,0.12559400498867035
2018-08-08,6625.72998046875,370.9460144042969,0.002592999953776598,0.1270820051431656
2018-08-09,6591.259765625,367.0450134277344,0.002609000075608492,0.12496600300073624
2018-08-10,6455.740234375,334.2640075683594,0.002460000105202198,0.11666899919509888
2018-08-11,6409.85009765625,328.5899963378906,0.0024399999529123306,0.1147880032658577
2018-08-12,6537.0498046875,323.5509948730469,0.0024510000366717577,0.11571399867534637
2018-08-13,6287.93994140625,286.364990234375,0.0023250000085681677,0.10277900099754333
2018-08-14,6588.490234375,303.5899963378906,0.00241199997253716,0.1010809987783432
2018-08-15,6473.5,298.47601318359375,0.002369999885559082,0.09857200086116791
2018-08-16,6582.5,316.1700134277344,0.002478000009432435,0.10991699993610382
2018-08-17,6617.35009765625,320.4460144042969,0.002498999936506152,0.11247699707746506
2018-08-18,6537.97998046875,307.0979919433594,0.002472999971359968,0.1043580025434494
2018-08-19,6536.919921875,304.37200927734375,0.0024850000627338886,0.10372799634933472
2018-08-20,6500.8701171875,285.9700012207031,0.0024309998843818903,0.09605100005865097
2018-08-21,6816.7900390625,297.4859924316406,0.002517000073567033,0.10012800246477127
2018-08-22,6546.5400390625,279.5459899902344,0.002397000091150403,0.09333900362253189
2018-08-23,6719.9599609375,283.302001953125,0.002435999922454357,0.09436299651861191
2018-08-24,6789.6298828125,283.5150146484375,0.0024389999452978373,0.09500700235366821
2018-08-25,6774.75,279.5249938964844,0.0024129999801516533,0.09462500363588333
2018-08-26,6884.64013671875,285.6029968261719,0.0024679999332875013,0.10079500079154968
2018-08-27,7109.56005859375,297.3999938964844,0.002618999918922782,0.10665500164031982
2018-08-28,7113.2998046875,297.0710144042969,0.0026199999265372753,0.108924001455307
2018-08-29,7072.68994140625,291.2430114746094,0.0032689999788999557,0.10714399814605713
2018-08-30,7057.169921875,284.5509948730469,0.0048489999026060104,0.10275600105524063
2018-08-31,7242.2900390625,301.1440124511719,0.0067529999651014805,0.1089010015130043
2018-09-01,7306.31005859375,298.6860046386719,0.006554000079631805,0.10718200355768204
2018-09-02,7317.93994140625,295.59100341796875,0.005549999885261059,0.10519299656152725
2018-09-03,7388.259765625,291.5799865722656,0.005322999786585569,0.1065090000629425
2018-09-04,7388.43017578125,288.1629943847656,0.005394000094383955,0.10621699690818787
2018-09-05,6755.14013671875,231.7550048828125,0.005092000123113394,0.08942899852991104
2018-09-06,6555.2900390625,233.89599609375,0.0054419999942183495,0.08964499831199646
2018-09-07,6534.25,220.36700439453125,0.00585799990221858,0.0851299986243248
2018-09-08,6446.259765625,207.66600036621094,0.005843000020831823,0.08114799857139587
2018-09-09,6374.97998046875,201.88299560546875,0.006932999938726425,0.0781330019235611
2018-09-10,6398.919921875,198.50599670410156,0.006930999923497438,0.07474999874830246
2018-09-11,6363.8701171875,185.58700561523438,0.0064570000395178795,0.0707940012216568
2018-09-12,6535.41015625,214.0019989013672,0.00660899979993701,0.07093100249767303
2018-09-13,6596.10009765625,222.79400634765625,0.006657999940216541,0.07071900367736816
2018-09-14,6561.72021484375,226.60400390625,0.006266999989748001,0.07036499679088593
2018-09-15,6544.330078125,222.80299377441406,0.0065310001373291016,0.06998100131750107
2018-09-16,6540.2099609375,224.26100158691406,0.006546999793499708,0.07027000188827515
2018-09-17,6384.18017578125,213.35699462890625,0.006279999855905771,0.07022000104188919
2018-09-18,6448.4599609375,213.87100219726562,0.006031000055372715,0.07441399991512299
2018-09-19,6529.259765625,224.8179931640625,0.005900000222027302,0.08266100287437439
2018-09-20,6794.330078125,248.38800048828125,0.005960999988019466,0.08990799635648727
2018-09-21,6814.56005859375,251.1959991455078,0.005816999822854996,0.08839000016450882
2018-09-22,6766.14990234375,247.46400451660156,0.005907000042498112,0.09322500228881836
2018-09-23,6713.56005859375,245.10800170898438,0.006066999863833189,0.09135399758815765
2018-09-24,6603.64013671875,228.32699584960938,0.005793999880552292,0.0823030024766922
2018-09-25,6585.91015625,221.43699645996094,0.005752999801188707,0.08287099748849869
2018-09-26,6712.10009765625,230.60699462890625,0.005909999832510948,0.08763600140810013
2018-09-27,6785.02978515625,231.7480010986328,0.00596500001847744,0.08832699805498123
2018-09-28,6643.10009765625,234.01400756835938,0.005898000206798315,0.08637099713087082
2018-09-29,6643.77978515625,236.98599243164062,0.005909999832510948,0.08680400252342224
2018-09-30,6653.2998046875,234.14500427246094,0.006023999769240618,0.0858059972524643
2018-10-01,6611.83984375,231.16700744628906,0.005963999778032303,0.08468099683523178
2018-10-02,6571.4599609375,226.45799255371094,0.00582600012421608,0.08240500092506409
2018-10-03,6603.31005859375,226.1479949951172,0.0057669999077916145,0.08278899639844894
2018-10-04,6623.6201171875,228.31900024414062,0.005743999965488911,0.08309099823236465
2018-10-05,6628.5400390625,227.92599487304688,0.005770000163465738,0.08372899889945984
2018-10-06,6641.490234375,226.3699951171875,0.005574999842792749,0.08515100181102753
2018-10-07,6675.06005859375,230.76499938964844,0.005652000196278095,0.08816900104284286
2018-10-08,6661.41015625,230.16099548339844,0.005638999864459038,0.08751100301742554
2018-10-09,6640.2900390625,227.70700073242188,0.005648000165820122,0.08643200248479843
2018-10-10,6586.740234375,225.61000061035156,0.005547000095248222,0.08455199748277664
2018-10-11,6328.5,199.4010009765625,0.005282999947667122,0.07587999850511551
2018-10-12,6308.509765625,201.2790069580078,0.0052720000967383385,0.07489000260829926
2018-10-13,6363.2099609375,201.82699584960938,0.005222999956458807,0.07377500087022781
2018-10-14,6965.06005859375,222.1179962158203,0.005456999875605106,0.07862400263547897
2018-10-15,6673.58984375,212.17300415039062,0.005222000181674957,0.07662499696016312
2018-10-16,6601.2099609375,211.125,0.005024999845772982,0.07827100157737732
2018-10-17,6567.5400390625,208.47000122070312,0.004728999920189381,0.07795500010251999
2018-10-18,6493.68017578125,204.66299438476562,0.00456599984318018,0.0764629989862442
2018-10-19,6497.72021484375,206.2220001220703,0.004557999782264233,0.0771460011601448
2018-10-20,6556.3798828125,208.15499877929688,0.004602000117301941,0.07753600180149078
2018-10-21,6543.7998046875,206.9320068359375,0.004534999839961529,0.0765099972486496
2018-10-22,6506.009765625,205.1510009765625,0.004401000216603279,0.07613900303840637
2018-10-23,6521.990234375,205.58099365234375,0.004162999801337719,0.07565200328826904
2018-10-24,6504.64990234375,204.1320037841797,0.003920999821275473,0.07434500008821487
2018-10-25,6498.2900390625,204.77999877929688,0.003984000068157911,0.07395999878644943
2018-10-26,6507.41015625,206.08200073242188,0.004255999810993671,0.07379200309515
2018-10-27,6502.27978515625,205.91900634765625,0.004188000224530697,0.07329600304365158
2018-10-29,6503.60009765625,205.5970001220703,0.004064000211656094,0.07321500033140182
2018-10-30,6364.990234375,198.1219940185547,0.0039079999551177025,0.07002399861812592
2018-10-31,6349.16015625,198.33799743652344,0.003872999921441078,0.06982900202274323
2018-11-01,6547.14013671875,203.75399780273438,0.003951000049710274,0.07146400213241577
2018-11-02,6396.85986328125,201.2689971923828,0.003809999907389283,0.07304000109434128
2018-11-03,6400.06982421875,200.74000549316406,0.003785999957472086,0.07262100279331207
2018-11-04,6388.6298828125,211.27200317382812,0.0037879999727010727,0.07730700075626373
2018-11-05,6480.58984375,210.81900024414062,0.0037440001033246517,0.07887999713420868
2018-11-06,6463.5498046875,218.45199584960938,0.0037320000119507313,0.0809520035982132
2018-11-07,6552.16015625,221.65199279785156,0.0037189999129623175,0.08130999654531479
2018-11-08,6536.919921875,218.33799743652344,0.003659999929368496,0.07942400127649307
2018-11-09,6456.4599609375,213.3159942626953,0.0033730000723153353,0.07742899656295776
2018-11-10,6437.27978515625,213.85699462890625,0.0033470001071691513,0.07599200308322906
2018-11-11,6423.25,212.99899291992188,0.003286000108346343,0.07737299799919128
2018-11-12,6434.2099609375,212.6230010986328,0.003172999946400523,0.0772159993648529
2018-11-13,6395.27001953125,210.51499938964844,0.0030869999900460243,0.07596500217914581
2018-11-14,6371.5498046875,207.0449981689453,0.0029539999086409807,0.07344099879264832
2018-11-15,5774.81982421875,184.25100708007812,0.002816000021994114,0.06524500250816345
2018-11-16,5657.02001953125,181.35000610351562,0.002819000044837594,0.0640529990196228
2018-11-17,5578.580078125,175.8509979248047,0.002770999912172556,0.06106200069189072
2018-11-18,5653.60986328125,179.15199279785156,0.002644999884068966,0.06293299794197083
2018-11-19,5620.77978515625,177.1790008544922,0.0027169999666512012,0.06190299987792969
2018-11-20,4951.60986328125,151.2530059814453,0.0024369999300688505,0.05273199826478958
2018-11-21,4675.72998046875,138.88999938964844,0.0025049999821931124,0.04822999984025955
2018-11-22,4629.64013671875,137.74000549316406,0.002481000032275915,0.04853200167417526
2018-11-23,4396.419921875,127.02799987792969,0.0024190000258386135,0.0446619987487793
2018-11-24,4413.08984375,126.78800201416016,0.0023900000378489494,0.044300999492406845
2018-11-25,4120.8701171875,118.88099670410156,0.0022619999945163727,0.03883599862456322
2018-11-26,4107.14013671875,118.20099639892578,0.0022539999336004257,0.03937799856066704
2018-11-27,3862.9599609375,111.84200286865234,0.0021059999708086252,0.03698199987411499
2018-11-28,4385.89990234375,126.0479965209961,0.002302000066265464,0.04410799965262413
2018-11-29,4413.0205078125,123.22972106933594,0.0022770001087337732,0.04451800137758255
2018-11-30,4322.9765625,119.42376708984375,0.002254999941214919,0.042309001088142395
2018-12-01,4309.37744140625,120.8414535522461,0.0022789998911321163,0.042520999908447266
2018-12-02,4301.51953125,120.56204986572266,0.002271000063046813,0.043285999447107315
2018-12-03,4155.9794921875,116.61906433105469,0.002386000007390976,0.04188400134444237
2018-12-04,4075.627685546875,113.14291381835938,0.0023789999540895224,0.03984199836850166
2018-12-05,3969.535888671875,110.5986099243164,0.002257999964058399,0.037714000791311264
2018-12-06,3874.966064453125,104.1034927368164,0.0022269999608397484,0.03550099954009056
2018-12-07,3512.59033203125,96.08984375,0.0021389999892562628,0.030796999111771584
2018-12-08,3506.04345703125,97.05988311767578,0.0021569998934865,0.03180700168013573
2018-12-09,3685.3056640625,98.90003204345703,0.0021440000273287296,0.03251500055193901
2018-12-10,3647.33251953125,96.2573013305664,0.002119000069797039,0.03206799924373627
2018-12-11,3513.18505859375,92.7823257446289,0.0021009999327361584,0.030433999374508858
2018-12-12,3534.228515625,92.24055480957031,0.002136999974027276,0.03111499920487404
2018-12-13,3489.739501953125,91.11160278320312,0.002119000069797039,0.0307219997048378
2018-12-14,3329.555908203125,87.14494323730469,0.002085000043734908,0.0295570008456707
2018-12-15,3275.3779296875,85.34274291992188,0.0021210000850260258,0.028567999601364136
2018-12-16,3305.753173828125,87.56812286376953,0.002145000034943223,0.029696999117732048
2018-12-17,3597.91796875,96.8050537109375,0.002715999959036708,0.03384999930858612
2018-12-18,3701.349365234375,101.32023620605469,0.002689999993890524,0.034912001341581345
2018-12-19,3949.322998046875,108.54905700683594,0.002770999912172556,0.03826500102877617
2018-12-20,4191.228515625,117.17012786865234,0.002778999973088503,0.039886001497507095
2018-12-21,4198.4296875,119.09416198730469,0.002744999947026372,0.045510001480579376
2018-12-22,4014.1826171875,116.7594985961914,0.002560999942943454,0.042155999690294266
2018-12-23,4085.7236328125,133.07530212402344,0.0025889999233186245,0.04485499858856201
2018-12-24,4271.79248046875,157.668701171875,0.002638000063598156,0.049281999468803406
2018-12-25,4089.5615234375,140.99758911132812,0.0025549998972564936,0.04567499831318855
2018-12-26,3893.359619140625,136.67724609375,0.002495999913662672,0.04303500056266785
2018-12-27,3874.4169921875,132.67706298828125,0.002486000070348382,0.041689999401569366
2018-12-28,3956.135986328125,137.6470184326172,0.0024470000062137842,0.04263399913907051
2018-12-29,3963.7587890625,147.03433227539062,0.002445999998599291,0.04394000023603439
2018-12-30,3901.908935546875,140.6890869140625,0.0024019998963922262,0.043664999306201935
2018-12-31,3868.742919921875,140.18115234375,0.0023950000759214163,0.04336399957537651
2019-01-01,3850.913818359375,141.3975067138672,0.002392000053077936,0.04254699870944023
2019-01-02,3947.981201171875,156.92913818359375,0.0024580000899732113,0.045563001185655594
2019-01-03,3935.68505859375,155.86305236816406,0.0024139999877661467,0.04525899887084961
2019-01-04,3865.9345703125,156.8789825439453,0.002397000091150403,0.044091999530792236
2019-01-05,3904.903076171875,160.82489013671875,0.0023499999660998583,0.045570001006126404
2019-01-06,4093.29736328125,159.37144470214844,0.0023709998931735754,0.049637001007795334
2019-01-07,4092.613525390625,158.45042419433594,0.0023350000847131014,0.05074400082230568
2019-01-08,4109.02099609375,153.6257781982422,0.002320999978110194,0.05002100020647049
2019-01-09,4068.403564453125,153.62225341796875,0.0023070001043379307,0.05274000018835068
2019-01-10,4064.066650390625,152.1482696533203,0.0022950000129640102,0.05463600158691406
2019-01-11,3713.8818359375,130.1659393310547,0.0021490000654011965,0.04515700042247772
2019-01-12,3698.978271484375,128.66612243652344,0.002157999901100993,0.04462999850511551
2019-01-13,3674.760009765625,126.26787567138672,0.002171000000089407,0.04381199926137924
2019-01-14,3727.836181640625,130.8567352294922,0.0021979999728500843,0.04448400065302849
2019-01-15,3720.1533203125,130.74356079101562,0.0021879998967051506,0.04438500106334686
2019-01-16,3685.777099609375,127.11824798583984,0.0021410000044852495,0.045246999710798264
2019-01-17,3680.135986328125,124.27072143554688,0.0021470000501722097,0.04622200131416321
2019-01-18,3682.52001953125,123.84169006347656,0.0021170000545680523,0.04530800133943558
2019-01-19,3758.533447265625,125.90422821044922,0.00215999991632998,0.04644099995493889
2019-01-20,3743.387939453125,125.07038879394531,0.00215300009585917,0.04598100110888481
2019-01-21,3608.8408203125,119.71543884277344,0.002122000092640519,0.04367100074887276
2019-01-22,3620.74658203125,119.66434478759766,0.0021120000164955854,0.04408000037074089
2019-01-23,3623.06787109375,119.42279815673828,0.002067999914288521,0.04411200061440468
2019-01-24,3616.08740234375,118.0321044921875,0.0020729999523609877,0.043487001210451126
2019-01-25,3612.927734375,117.80299377441406,0.0021830000914633274,0.043248001486063004
2019-01-26,3654.93310546875,118.08411407470703,0.0021520000882446766,0.04353899881243706
2019-01-27,3612.67138671875,116.68540954589844,0.0020959998946636915,0.04267999902367592
2019-01-28,3586.7509765625,113.688232421875,0.0020280000753700733,0.04131799936294556
2019-01-29,3476.0654296875,107.16578674316406,0.001970000099390745,0.039420001208782196
2019-01-30,3495.1748046875,109.4529800415039,0.001970000099390745,0.04007500037550926
2019-01-31,3504.804931640625,110.45835876464844,0.001986999996006489,0.04028699919581413
2019-02-01,3501.9541015625,108.63871002197266,0.0019280000124126673,0.039135999977588654
2019-02-02,3523.287353515625,110.65387725830078,0.001955999992787838,0.03931700065732002
2019-02-03,3521.38818359375,110.82735443115234,0.0019570000004023314,0.03941100090742111
2019-02-04,3476.223876953125,108.70103454589844,0.0019320000428706408,0.03859499841928482
2019-02-05,3478.148193359375,108.1347885131836,0.0019130000146105886,0.038346998393535614
2019-02-06,3469.091796875,107.56930541992188,0.0019020000472664833,0.03799299895763397
2019-02-07,3427.945556640625,106.05887603759766,0.0018899999558925629,0.037181999534368515
2019-02-08,3695.614013671875,119.80581665039062,0.0019570000004023314,0.041207000613212585
2019-02-09,3679.94140625,120.68973541259766,0.001996000064536929,0.0419900007545948
2019-02-10,3695.0361328125,124.85362243652344,0.0019529999699443579,0.042994000017642975
2019-02-11,3695.613037109375,124.87153625488281,0.0019460000330582261,0.042771998792886734
2019-02-12,3668.5869140625,123.46829986572266,0.0019109999993816018,0.04199099913239479
2019-02-13,3669.74658203125,125.55069732666016,0.0019099999917671084,0.04230999946594238
2019-02-14,3646.256591796875,124.45198822021484,0.001908999984152615,0.04135499894618988
2019-02-15,3647.795166015625,123.66012573242188,0.0019150000298395753,0.04136599972844124
2019-02-16,3652.84130859375,124.13481140136719,0.0019290000200271606,0.04125399887561798
2019-02-17,3680.537353515625,134.46009826660156,0.001993000041693449,0.041843999177217484
2019-02-18,3936.6650390625,147.68658447265625,0.002124000107869506,0.04668999835848808
2019-02-19,4010.87939453125,149.9299774169922,0.0021389999892562628,0.04802599921822548
2019-02-20,4000.486328125,149.55433654785156,0.0020810000132769346,0.04766499996185303
2019-02-21,4010.009521484375,149.35232543945312,0.0020779999904334545,0.04777900129556656
2019-02-22,4006.538330078125,149.26861572265625,0.002070999937132001,0.04616300016641617
2019-02-23,4166.2861328125,159.12586975097656,0.002111000008881092,0.04888499900698662
2019-02-24,4210.6416015625,165.54962158203125,0.0021250001154839993,0.05045999959111214
2019-02-25,3913.707275390625,142.52557373046875,0.002044999971985817,0.04456799849867821
2019-02-26,3891.578857421875,139.9764404296875,0.002050000010058284,0.04401899874210358
2019-02-27,3888.802490234375,141.3362274169922,0.00203300011344254,0.04382200166583061
2019-02-28,3906.058349609375,138.84713745117188,0.0020240000449121,0.04372499883174896
2019-03-01,3907.79541015625,138.99526977539062,0.0020200000144541264,0.044112998992204666
2019-03-02,3874.607421875,137.18479919433594,0.0020129999611526728,0.04353199899196625
2019-03-03,3875.483642578125,135.8492889404297,0.0020240000449121,0.04299600049853325
2019-03-04,3867.3818359375,132.72914123535156,0.002010999945923686,0.04247700050473213
2019-03-05,3903.916748046875,138.22998046875,0.002002999885007739,0.04335299879312515
2019-03-06,3919.510498046875,139.9688262939453,0.0019920000340789557,0.043469998985528946
2019-03-07,3939.373291015625,140.85787963867188,0.0020149999763816595,0.043581001460552216
2019-03-08,3950.43212890625,139.4990997314453,0.001998000079765916,0.043793998658657074
2019-03-09,3987.23779296875,139.11941528320312,0.0020149999763816595,0.04695099964737892
2019-03-10,3966.17431640625,138.2703094482422,0.0020039998926222324,0.04675399884581566
2019-03-11,3966.384765625,137.35340881347656,0.002005999907851219,0.04852500185370445
2019-03-12,3926.88916015625,135.27346801757812,0.00203000009059906,0.04821600019931793
2019-03-13,3926.59765625,134.6117706298828,0.002053000032901764,0.048583999276161194
2019-03-14,3946.50439453125,135.18084716796875,0.0020439999643713236,0.04825200140476227
2019-03-15,3968.54296875,138.3951416015625,0.0020580000709742308,0.050829000771045685
2019-03-16,4077.036376953125,144.55844116210938,0.0020989999175071716,0.051876001060009
2019-03-17,4054.1220703125,142.37191772460938,0.002090000081807375,0.05176199972629547
2019-03-18,4071.556640625,142.2672119140625,0.0020940001122653484,0.05113400146365166
2019-03-19,4082.216064453125,140.9890594482422,0.0021059999708086252,0.05369099974632263
2019-03-20,4089.4619140625,140.94557189941406,0.0020920000970363617,0.053922999650239944
2019-03-21,4097.35986328125,141.00323486328125,0.002073999959975481,0.054958000779151917
2019-03-22,4053.90673828125,138.79429626464844,0.002073999959975481,0.059172000735998154
2019-03-23,4049.882568359375,139.38539123535156,0.0020800000056624413,0.06472700089216232
2019-03-24,4040.69970703125,138.3756103515625,0.0020800000056624413,0.06434699892997742
2019-03-25,4038.8408203125,137.69534301757812,0.002065999899059534,0.06185000017285347
2019-03-26,3985.080810546875,135.46035766601562,0.002061000093817711,0.062369998544454575
2019-03-27,4087.066162109375,141.07546997070312,0.0020890000741928816,0.06833100318908691
2019-03-28,4094.902099609375,141.0079345703125,0.0020920000970363617,0.06759300082921982
2019-03-29,4113.5009765625,142.5492401123047,0.0021019999403506517,0.07277700304985046
2019-03-30,4296.806640625,149.6132354736328,0.00216599996201694,0.07371199876070023
2019-03-31,4164.953125,142.73399353027344,0.0025319999549537897,0.07275599986314774
2019-03-31,4113.0234375,142.189208984375,0.002099999925121665,0.07212500274181366
2019-04-01,4905.95458984375,165.22682189941406,0.002862999914214015,0.08546700328588486
2019-04-02,5307.00341796875,178.32205200195312,0.0036559998989105225,0.09995800256729126
2019-04-03,5063.15966796875,164.92921447753906,0.004095999989658594,0.09408800303936005
2019-04-04,5053.509765625,167.2203826904297,0.003754999954253435,0.092228002846241
2019-04-05,5205.82177734375,172.51577758789062,0.003593999892473221,0.09368100017309189
2019-04-06,5235.1865234375,175.21316528320312,0.0035170000046491623,0.09128600358963013
2019-04-07,5318.83642578125,184.3778533935547,0.0034370000939816236,0.0916220024228096
2019-04-08,5289.91796875,180.2542266845703,0.0030700000934302807,0.08701799809932709
2019-04-09,5421.6513671875,183.13427734375,0.0030799999367445707,0.09247899800539017
2019-04-10,5354.2255859375,177.48748779296875,0.003031000029295683,0.09071599692106247
2019-04-11,5103.2744140625,166.1275177001953,0.0028729999903589487,0.08537600189447403
2019-04-12,5127.1220703125,166.3624267578125,0.0029060000088065863,0.08550699800252914
2019-04-13,5184.01611328125,168.59103393554688,0.002902999985963106,0.0854789987206459
2019-04-14,5196.60693359375,168.81845092773438,0.00292299990542233,0.08563400059938431
2019-04-15,5238.9453125,167.66632080078125,0.002856000093743205,0.08386000245809555
2019-04-16,5274.275390625,168.93858337402344,0.0028609998989850283,0.08455999940633774
2019-04-17,5319.986328125,175.36532592773438,0.002957999939098954,0.08388300240039825
2019-04-18,5336.68017578125,173.97889709472656,0.002948000095784664,0.08178199827671051
2019-04-19,5358.49072265625,176.705810546875,0.002902999985963106,0.0795150026679039
2019-04-20,5359.9248046875,174.4207763671875,0.0029060000088065863,0.07797800004482269
2019-04-21,5422.6875,173.06912231445312,0.002824000082910061,0.07937599718570709
2019-04-22,5633.80224609375,176.8507843017578,0.002856000093743205,0.08033300191164017
2019-04-23,5642.04443359375,171.57321166992188,0.002778999973088503,0.07583999633789062
2019-04-24,5542.23828125,166.51341247558594,0.0026199999265372753,0.07603000104427338
2019-04-25,5383.63427734375,158.0290069580078,0.0025259999092668295,0.07082799822092056
2019-04-26,5310.75,160.58941650390625,0.0025450000539422035,0.071602001786232
2019-04-27,5326.23193359375,159.5653839111328,0.0025629999581724405,0.0706460028886795
2019-04-28,5311.27490234375,158.33392333984375,0.0025510000996291637,0.06897000223398209
2019-04-29,5363.25732421875,162.4322509765625,0.0025190000887960196,0.07034599781036377
2019-04-30,5418.00390625,164.06068420410156,0.0025510000996291637,0.07077000290155411
2019-05-01,5522.2626953125,162.93701171875,0.002655999967828393,0.06971000134944916
2019-05-02,5865.8818359375,170.06874084472656,0.002753000007942319,0.07193700224161148
2019-05-03,5886.8935546875,170.64593505859375,0.0027830000035464764,0.07195399701595306
2019-05-04,5833.86279296875,165.3999786376953,0.0027089999057352543,0.06796599924564362
2019-05-05,5802.95751953125,175.76010131835938,0.00266100000590086,0.06847099959850311
