Date,High,Low,Open,Close,Volume,Adj Close
2018-08-08,6625.72998046875,6249.06982421875,6305.56005859375,6568.22998046875,4267040000.0,6568.22998046875
2018-08-09,6591.259765625,6124.52001953125,6571.419921875,6184.7099609375,4528680000.0,6184.7099609375
2018-08-10,6455.740234375,6109.02978515625,6185.7900390625,6295.72998046875,4047850000.0,6295.72998046875
2018-08-11,6409.85009765625,6237.5,6283.64990234375,6322.68994140625,5665250000.0,6322.68994140625
2018-08-12,6537.0498046875,6225.72021484375,6341.35986328125,6297.56982421875,4083980000.0,6297.56982421875
2018-08-13,6287.93994140625,5971.0498046875,6287.66015625,6199.7099609375,5301700000.0,6199.7099609375
2018-08-14,6588.490234375,6221.419921875,6221.419921875,6308.52001953125,4895450000.0,6308.52001953125
2018-08-15,6473.5,6276.41015625,6294.22998046875,6334.72998046875,4328420000.0,6334.72998046875
2018-08-16,6582.5,6324.97021484375,6340.91015625,6580.6298828125,4992990000.0,6580.6298828125
2018-08-17,6617.35009765625,6353.72998046875,6583.43017578125,6423.759765625,3984520000.0,6423.759765625
2018-08-18,6537.97998046875,6361.5498046875,6422.56982421875,6506.06982421875,3311170000.0,6506.06982421875
2018-08-19,6536.919921875,6297.93017578125,6500.509765625,6308.52978515625,3665100000.0,6308.52978515625
2018-08-20,6500.8701171875,6298.240234375,6301.06982421875,6488.759765625,3377180000.0,6488.759765625
2018-08-21,6816.7900390625,6310.10986328125,6486.25,6376.7099609375,4668110000.0,6376.7099609375
2018-08-22,6546.5400390625,6371.33984375,6371.33984375,6534.8798828125,3426180000.0,6534.8798828125
2018-08-23,6719.9599609375,6498.64013671875,6551.52001953125,6719.9599609375,4097820000.0,6719.9599609375
2018-08-24,6789.6298828125,6700.9599609375,6719.9501953125,6763.18994140625,3312600000.0,6763.18994140625
2018-08-25,6774.75,6620.75,6754.64013671875,6707.259765625,3295500000.0,6707.259765625
2018-08-26,6884.64013671875,6689.7099609375,6710.7998046875,6884.64013671875,4019000000.0,6884.64013671875
2018-08-27,7109.56005859375,6882.33984375,6891.080078125,7096.27978515625,4659940000.0,7096.27978515625
2018-08-28,7113.2998046875,6970.81982421875,7091.7099609375,7047.16015625,4145880000.0,7047.16015625
2018-08-29,7072.68994140625,6834.68994140625,7043.759765625,6978.22998046875,4463250000.0,6978.22998046875
2018-08-30,7057.169921875,6920.16015625,6973.97021484375,7037.580078125,4495650000.0,7037.580078125
2018-08-31,7242.2900390625,7038.0498046875,7044.81005859375,7193.25,4116050000.0,7193.25
2018-09-01,7306.31005859375,7132.16015625,7189.580078125,7272.72021484375,4329540000.0,7272.72021484375
2018-09-02,7317.93994140625,7208.14990234375,7279.02978515625,7260.06005859375,4087760000.0,7260.06005859375
2018-09-03,7388.259765625,7255.43994140625,7263.0,7361.66015625,4273640000.0,7361.66015625
2018-09-04,7388.43017578125,6792.830078125,7361.4599609375,6792.830078125,5800460000.0,6792.830078125
2018-09-05,6755.14013671875,6404.72021484375,6755.14013671875,6529.169921875,5523470000.0,6529.169921875
2018-09-06,6555.2900390625,6396.8701171875,6528.919921875,6467.06982421875,4264680000.0,6467.06982421875
2018-09-07,6534.25,6197.52001953125,6460.169921875,6225.97998046875,3835060000.0,6225.97998046875
2018-09-08,6446.259765625,6201.22021484375,6223.3798828125,6300.85986328125,3671890000.0,6300.85986328125
2018-09-09,6374.97998046875,6292.759765625,6301.56982421875,6329.7001953125,3714100000.0,6329.7001953125
2018-09-10,6398.919921875,6260.2099609375,6331.8798828125,6321.2001953125,3849910000.0,6321.2001953125
2018-09-11,6363.8701171875,6265.08984375,6317.009765625,6351.7998046875,4064230000.0,6351.7998046875
2018-09-12,6535.41015625,6354.240234375,6354.240234375,6517.31005859375,4210910000.0,6517.31005859375
2018-09-13,6596.10009765625,6456.169921875,6515.41015625,6512.7099609375,4076220000.0,6512.7099609375
2018-09-14,6561.72021484375,6493.5498046875,6509.39990234375,6543.2001953125,3216300000.0,6543.2001953125
2018-09-15,6544.330078125,6460.10009765625,6536.68017578125,6517.18017578125,3273730000.0,6517.18017578125
2018-09-16,6540.2099609375,6257.52001953125,6514.06005859375,6281.2001953125,3910780000.0,6281.2001953125
2018-09-17,6384.18017578125,6265.7099609375,6280.91015625,6371.2998046875,4180090000.0,6371.2998046875
2018-09-18,6448.4599609375,6208.33984375,6371.85009765625,6398.5400390625,4431340000.0,6398.5400390625
2018-09-19,6529.259765625,6395.9501953125,6398.85009765625,6519.669921875,4348110000.0,6519.669921875
2018-09-20,6794.330078125,6496.35986328125,6513.8701171875,6734.9501953125,6531940000.0,6734.9501953125
2018-09-21,6814.56005859375,6616.7998046875,6735.0498046875,6721.97998046875,4509660000.0,6721.97998046875
2018-09-22,6766.14990234375,6679.419921875,6715.31982421875,6710.6298828125,4197500000.0,6710.6298828125
2018-09-23,6713.56005859375,6580.89990234375,6704.77001953125,6595.41015625,4177310000.0,6595.41015625
2018-09-24,6603.64013671875,6381.85986328125,6603.64013671875,6446.47021484375,4726180000.0,6446.47021484375
2018-09-25,6585.91015625,6397.89013671875,6452.7900390625,6495.0,4437300000.0,6495.0
2018-09-26,6712.10009765625,6464.9501953125,6495.2900390625,6676.75,4606810000.0,6676.75
2018-09-27,6785.02978515625,6598.31982421875,6678.75,6644.1298828125,5014430000.0,6644.1298828125
2018-09-28,6643.10009765625,6511.64990234375,6643.10009765625,6601.9599609375,4363690000.0,6601.9599609375
2018-09-29,6643.77978515625,6566.5400390625,6604.7099609375,6625.56005859375,4002280000.0,6625.56005859375
2018-09-30,6653.2998046875,6549.080078125,6619.85009765625,6589.6201171875,4000970000.0,6589.6201171875
2018-10-01,6611.83984375,6537.89990234375,6593.240234375,6556.10009765625,3979260000.0,6556.10009765625
2018-10-02,6571.4599609375,6454.02978515625,6553.85986328125,6502.58984375,3887310000.0,6502.58984375
2018-10-03,6603.31005859375,6497.91015625,6497.91015625,6576.68994140625,3838410000.0,6576.68994140625
2018-10-04,6623.6201171875,6557.41015625,6574.14990234375,6622.47998046875,3671500000.0,6622.47998046875
2018-10-05,6628.5400390625,6577.7998046875,6622.4501953125,6588.31005859375,3259740000.0,6588.31005859375
2018-10-06,6641.490234375,6557.0400390625,6590.68017578125,6602.9501953125,3306630000.0,6602.9501953125
2018-10-07,6675.06005859375,6576.0400390625,6600.18994140625,6652.22998046875,3979460000.0,6652.22998046875
2018-10-08,6661.41015625,6606.93994140625,6653.080078125,6642.64013671875,3580810000.0,6642.64013671875
2018-10-09,6640.2900390625,6538.9599609375,6640.2900390625,6585.52978515625,3787650000.0,6585.52978515625
2018-10-10,6586.740234375,6243.740234375,6586.740234375,6256.240234375,5181640000.0,6256.240234375
2018-10-11,6328.5,6236.47021484375,6239.25,6274.580078125,3783500000.0,6274.580078125
2018-10-12,6308.509765625,6259.81005859375,6278.080078125,6285.990234375,3064030000.0,6285.990234375
2018-10-13,6363.2099609375,6280.14990234375,6288.490234375,6290.93017578125,3085320000.0,6290.93017578125
2018-10-14,6965.06005859375,6258.68017578125,6292.64013671875,6596.5400390625,7370770000.0,6596.5400390625
2018-10-15,6673.58984375,6571.3701171875,6601.41015625,6596.10986328125,4074800000.0,6596.10986328125
2018-10-16,6601.2099609375,6517.4501953125,6590.52001953125,6544.43017578125,4088420000.0,6544.43017578125
2018-10-17,6567.5400390625,6450.0400390625,6542.330078125,6476.7099609375,3924080000.0,6476.7099609375
2018-10-18,6493.68017578125,6445.31005859375,6478.06982421875,6465.41015625,3578870000.0,6465.41015625
2018-10-19,6497.72021484375,6449.0,6460.919921875,6489.18994140625,3379130000.0,6489.18994140625
2018-10-20,6556.3798828125,6476.0,6490.08984375,6482.35009765625,3253610000.0,6482.35009765625
2018-10-21,6543.7998046875,6462.97998046875,6486.0498046875,6487.16015625,3672860000.0,6487.16015625
2018-10-22,6506.009765625,6451.27001953125,6472.35986328125,6475.740234375,3716150000.0,6475.740234375
2018-10-23,6521.990234375,6468.85986328125,6478.89013671875,6495.83984375,3424670000.0,6495.83984375
2018-10-24,6504.64990234375,6447.02978515625,6484.64990234375,6476.2900390625,3230550000.0,6476.2900390625
2018-10-25,6498.2900390625,6449.60986328125,6468.43994140625,6474.75,3306050000.0,6474.75
2018-10-26,6507.41015625,6453.52978515625,6480.83984375,6480.3798828125,3393250000.0,6480.3798828125
2018-10-27,6502.27978515625,6447.91015625,6482.66015625,6486.39013671875,3445190000.0,6486.39013671875
2018-10-29,6503.60009765625,6306.990234375,6492.35009765625,6332.6298828125,4199910000.0,6332.6298828125
2018-10-30,6364.990234375,6310.14013671875,6337.0400390625,6334.27001953125,3781100000.0,6334.27001953125
2018-10-31,6349.16015625,6316.8798828125,6336.990234375,6317.60986328125,4191240000.0,6317.60986328125
2018-11-01,6547.14013671875,6311.830078125,6318.14013671875,6377.77978515625,3789400000.0,6377.77978515625
2018-11-02,6396.85986328125,6327.3798828125,6378.919921875,6388.43994140625,4234870000.0,6388.43994140625
2018-11-03,6400.06982421875,6342.3701171875,6387.240234375,6361.259765625,3658640000.0,6361.259765625
2018-11-04,6388.6298828125,6294.56982421875,6365.47021484375,6376.1298828125,4390020000.0,6376.1298828125
2018-11-05,6480.58984375,6363.6201171875,6363.6201171875,6419.66015625,4174800000.0,6419.66015625
2018-11-06,6463.5498046875,6408.16015625,6433.3798828125,6461.009765625,4700040000.0,6461.009765625
2018-11-07,6552.16015625,6468.31005859375,6468.5,6530.14013671875,4941260000.0,6530.14013671875
2018-11-08,6536.919921875,6438.52978515625,6522.27001953125,6453.72021484375,4665260000.0,6453.72021484375
2018-11-09,6456.4599609375,6373.3701171875,6442.60009765625,6385.6201171875,4346820000.0,6385.6201171875
2018-11-10,6437.27978515625,6385.31005859375,6386.1298828125,6409.22021484375,3705320000.0,6409.22021484375
2018-11-11,6423.25,6350.169921875,6413.6298828125,6411.27001953125,3939060000.0,6411.27001953125
2018-11-12,6434.2099609375,6360.47021484375,6411.759765625,6371.27001953125,4295770000.0,6371.27001953125
2018-11-13,6395.27001953125,6342.669921875,6373.18994140625,6359.490234375,4503800000.0,6359.490234375
2018-11-14,6371.5498046875,5544.08984375,6351.240234375,5738.35009765625,7398940000.0,5738.35009765625
2018-11-15,5774.81982421875,5358.3798828125,5736.14990234375,5648.02978515625,7032140000.0,5648.02978515625
2018-11-16,5657.02001953125,5498.93994140625,5645.31982421875,5575.5498046875,5279320000.0,5575.5498046875
2018-11-17,5578.580078125,5519.56005859375,5578.580078125,5554.330078125,4303150000.0,5554.330078125
2018-11-18,5653.60986328125,5559.740234375,5559.740234375,5623.5400390625,4159680000.0,5623.5400390625
2018-11-19,5620.77978515625,4842.91015625,5620.77978515625,4871.490234375,7039560000.0,4871.490234375
2018-11-20,4951.60986328125,4272.10986328125,4863.93017578125,4451.8701171875,8428290000.0,4451.8701171875
2018-11-21,4675.72998046875,4343.97998046875,4465.5400390625,4602.169921875,6120120000.0,4602.169921875
2018-11-22,4629.64013671875,4365.64013671875,4611.56982421875,4365.93994140625,4569370000.0,4365.93994140625
2018-11-23,4396.419921875,4195.68017578125,4360.7001953125,4347.10986328125,4871490000.0,4347.10986328125
2018-11-24,4413.08984375,3795.159912109375,4347.68994140625,3880.760009765625,4679500000.0,3880.760009765625
2018-11-25,4120.8701171875,3585.06005859375,3880.780029296875,4009.969970703125,6825640000.0,4009.969970703125
2018-11-26,4107.14013671875,3643.919921875,4015.070068359375,3779.1298828125,6476900000.0,3779.1298828125
2018-11-27,3862.9599609375,3661.010009765625,3765.949951171875,3820.719970703125,5998720000.0,3820.719970703125
2018-11-28,4385.89990234375,3822.469970703125,3822.469970703125,4257.419921875,7280280000.0,4257.419921875
2018-11-29,4413.0205078125,4145.76513671875,4269.00439453125,4278.8466796875,6503347767.0,4278.8466796875
2018-11-30,4322.9765625,3942.822021484375,4289.0888671875,4017.2685546875,6048016717.0,4017.2685546875
2018-12-01,4309.37744140625,3969.710693359375,4024.46435546875,4214.671875,5375314093.0,4214.671875
2018-12-02,4301.51953125,4110.978515625,4200.7333984375,4139.8779296875,5262697895.0,4139.8779296875
2018-12-03,4155.9794921875,3840.4462890625,4147.32373046875,3894.130859375,5089570994.0,3894.130859375
2018-12-04,4075.627685546875,3832.75,3886.294921875,3956.893798828125,5028069239.0,3956.893798828125
2018-12-05,3969.535888671875,3753.994873046875,3958.894775390625,3753.994873046875,5302481574.0,3753.994873046875
2018-12-06,3874.966064453125,3521.101806640625,3754.074462890625,3521.101806640625,5878333109.0,3521.101806640625
2018-12-07,3512.59033203125,3280.228759765625,3512.59033203125,3419.937255859375,6835615448.0,3419.937255859375
2018-12-08,3506.04345703125,3350.650634765625,3421.910400390625,3476.11474609375,5305024497.0,3476.11474609375
2018-12-09,3685.3056640625,3469.09423828125,3473.2275390625,3614.234375,4947372847.0,3614.234375
2018-12-10,3647.33251953125,3470.14453125,3612.04638671875,3502.656005859375,5020968740.0,3502.656005859375
2018-12-11,3513.18505859375,3392.25,3497.5546875,3424.588134765625,4696765188.0,3424.588134765625
2018-12-12,3534.228515625,3413.4814453125,3421.458251953125,3486.9501953125,4139364829.0,3486.9501953125
2018-12-13,3489.739501953125,3298.132080078125,3487.87939453125,3313.67724609375,4343372456.0,3313.67724609375
2018-12-14,3329.555908203125,3206.542236328125,3311.751953125,3242.48486328125,4372763663.0,3242.48486328125
2018-12-15,3275.3779296875,3191.303466796875,3243.99755859375,3236.76171875,3551763561.0,3236.76171875
2018-12-16,3305.753173828125,3233.81982421875,3236.274658203125,3252.839111328125,3744248994.0,3252.839111328125
2018-12-17,3597.91796875,3253.123046875,3253.123046875,3545.86474609375,5409247918.0,3545.86474609375
2018-12-18,3701.349365234375,3487.169189453125,3544.761474609375,3696.05908203125,5911325473.0,3696.05908203125
2018-12-19,3949.322998046875,3687.22998046875,3706.824951171875,3745.95068359375,6810689119.0,3745.95068359375
2018-12-20,4191.228515625,3728.974609375,3742.195068359375,4134.44140625,8927129279.0,4134.44140625
2018-12-21,4198.4296875,3850.9462890625,4133.70361328125,3896.543701171875,7206015706.0,3896.543701171875
2018-12-22,4014.1826171875,3855.739013671875,3898.083740234375,4014.1826171875,5605823233.0,4014.1826171875
2018-12-23,4085.7236328125,3976.40576171875,4020.99462890625,3998.980224609375,6151275490.0,3998.980224609375
2018-12-24,4271.79248046875,4000.331787109375,4000.331787109375,4078.59912109375,7240968501.0,4078.59912109375
2018-12-25,4089.5615234375,3760.0205078125,4081.030517578125,3815.49072265625,6158207293.0,3815.49072265625
2018-12-26,3893.359619140625,3769.86376953125,3819.666748046875,3857.297607421875,5326547918.0,3857.297607421875
2018-12-27,3874.4169921875,3645.448486328125,3854.6884765625,3654.83349609375,5130222366.0,3654.83349609375
2018-12-28,3956.135986328125,3642.632080078125,3653.1318359375,3923.918701171875,5631554348.0,3923.918701171875
2018-12-29,3963.7587890625,3820.40869140625,3932.49169921875,3820.40869140625,4991655917.0,3820.40869140625
2018-12-30,3901.908935546875,3797.21923828125,3822.384765625,3865.95263671875,4770578575.0,3865.95263671875
2018-12-31,3868.742919921875,3725.867431640625,3866.839111328125,3742.700439453125,4661840806.0,3742.700439453125
2019-01-01,3850.913818359375,3707.231201171875,3746.71337890625,3843.52001953125,4324200990.0,3843.52001953125
2019-01-02,3947.981201171875,3817.409423828125,3849.21630859375,3943.409423828125,5244856836.0,3943.409423828125
2019-01-03,3935.68505859375,3826.222900390625,3931.048583984375,3836.7412109375,4530215219.0,3836.7412109375
2019-01-04,3865.9345703125,3783.853759765625,3832.0400390625,3857.717529296875,4847965467.0,3857.717529296875
2019-01-05,3904.903076171875,3836.900146484375,3851.973876953125,3845.194580078125,5137609824.0,3845.194580078125
2019-01-06,4093.29736328125,3826.51318359375,3836.51904296875,4076.632568359375,5597027440.0,4076.632568359375
2019-01-07,4092.613525390625,4020.89404296875,4078.5849609375,4025.248291015625,5228625637.0,4025.248291015625
2019-01-08,4109.02099609375,3996.955322265625,4028.47216796875,4030.847900390625,5306593305.0,4030.847900390625
2019-01-09,4068.403564453125,4022.662841796875,4031.552001953125,4035.29638671875,5115905225.0,4035.29638671875
2019-01-10,4064.066650390625,3659.174560546875,4034.411376953125,3678.924560546875,6874143796.0,3678.924560546875
2019-01-11,3713.8818359375,3653.06982421875,3674.015380859375,3687.365478515625,5538712865.0,3687.365478515625
2019-01-12,3698.978271484375,3653.810791015625,3686.97314453125,3661.301025390625,4778170883.0,3661.301025390625
2019-01-13,3674.760009765625,3544.92724609375,3658.8681640625,3552.953125,4681302466.0,3552.953125
2019-01-14,3727.836181640625,3552.28515625,3557.31103515625,3706.05224609375,5651384490.0,3706.05224609375
2019-01-15,3720.1533203125,3619.94921875,3704.21630859375,3630.67529296875,5537192302.0,3630.67529296875
2019-01-16,3685.777099609375,3624.67333984375,3631.509765625,3655.0068359375,5394457145.0,3655.0068359375
2019-01-17,3680.135986328125,3621.9609375,3651.87109375,3678.56396484375,5464420383.0,3678.56396484375
2019-01-18,3682.52001953125,3637.080810546875,3677.990478515625,3657.83935546875,5002961727.0,3657.83935546875
2019-01-19,3758.533447265625,3652.3779296875,3652.3779296875,3728.568359375,5955691380.0,3728.568359375
2019-01-20,3743.387939453125,3583.01953125,3725.446044921875,3601.013671875,5582489560.0,3601.013671875
2019-01-21,3608.8408203125,3558.537109375,3600.372802734375,3576.032470703125,5004347059.0,3576.032470703125
2019-01-22,3620.74658203125,3539.721435546875,3575.081298828125,3604.5771484375,5313623556.0,3604.5771484375
2019-01-23,3623.06787109375,3565.31396484375,3605.55712890625,3585.123046875,5433755649.0,3585.123046875
2019-01-24,3616.08740234375,3569.0927734375,3584.500244140625,3600.865478515625,5262869046.0,3600.865478515625
2019-01-25,3612.927734375,3575.597412109375,3607.390380859375,3599.765869140625,5265847539.0,3599.765869140625
2019-01-26,3654.93310546875,3593.345947265625,3599.71533203125,3602.46044921875,5098183235.0,3602.46044921875
2019-01-27,3612.67138671875,3567.245849609375,3604.687255859375,3583.9658203125,5570752966.0,3583.9658203125
2019-01-28,3586.7509765625,3439.23291015625,3584.283203125,3470.450439453125,6908930483.0,3470.450439453125
2019-01-29,3476.0654296875,3400.81982421875,3468.8701171875,3448.116943359375,5897159493.0,3448.116943359375
2019-01-30,3495.1748046875,3429.387939453125,3443.89697265625,3486.181640625,5955112627.0,3486.181640625
2019-01-31,3504.804931640625,3447.915771484375,3485.4091796875,3457.792724609375,5831198271.0,3457.792724609375
2019-02-01,3501.9541015625,3431.591552734375,3460.547119140625,3487.9453125,5422926707.0,3487.9453125
2019-02-02,3523.287353515625,3467.57470703125,3484.6259765625,3521.060791015625,5071623601.0,3521.060791015625
2019-02-03,3521.38818359375,3447.92431640625,3516.1396484375,3464.013427734375,5043937584.0,3464.013427734375
2019-02-04,3476.223876953125,3442.5869140625,3467.211669921875,3459.154052734375,5332718886.0,3459.154052734375
2019-02-05,3478.148193359375,3451.93701171875,3454.950927734375,3466.357421875,5227549545.0,3466.357421875
2019-02-06,3469.091796875,3398.5654296875,3469.091796875,3413.767822265625,5482196038.0,3413.767822265625
2019-02-07,3427.945556640625,3394.218505859375,3414.929443359375,3399.4716796875,5004962683.0,3399.4716796875
2019-02-08,3695.614013671875,3391.023681640625,3401.37646484375,3666.7802734375,7735623101.0,3666.7802734375
2019-02-09,3679.94140625,3646.559326171875,3671.5859375,3671.20361328125,6158833645.0,3671.20361328125
2019-02-10,3695.0361328125,3640.97998046875,3673.201416015625,3690.188232421875,6282256903.0,3690.188232421875
2019-02-11,3695.613037109375,3642.287841796875,3695.613037109375,3648.4306640625,6277056434.0,3648.4306640625
2019-02-12,3668.5869140625,3618.556884765625,3642.751953125,3653.528564453125,6480384532.0,3653.528564453125
2019-02-13,3669.74658203125,3617.246337890625,3653.60400390625,3632.070556640625,6438903823.0,3632.070556640625
2019-02-14,3646.256591796875,3607.69775390625,3631.170166015625,3616.880859375,6271044418.0,3616.880859375
2019-02-15,3647.795166015625,3608.20654296875,3617.368408203125,3620.810791015625,6091952231.0,3620.810791015625
2019-02-16,3652.84130859375,3615.270263671875,3615.270263671875,3629.78759765625,5934744052.0,3629.78759765625
2019-02-17,3680.537353515625,3619.18212890625,3633.359375,3673.836181640625,7039512503.0,3673.836181640625
2019-02-18,3936.6650390625,3669.982421875,3671.369873046875,3915.71435546875,9908216640.0,3915.71435546875
2019-02-19,4010.87939453125,3908.153076171875,3911.66162109375,3947.094482421875,9933626655.0,3947.094482421875
2019-02-20,4000.486328125,3926.246826171875,3946.68505859375,3999.820556640625,8693373948.0,3999.820556640625
2019-02-21,4010.009521484375,3940.108154296875,4000.2568359375,3954.1181640625,7775128102.0,3954.1181640625
